sku,name,category,price
000004,Janie,sneakers,7900
000001,George,sandals,1900
000003,Murray,sandals,7100
000005,Judy,sandals,5900
000005,Jeffery,sneakers,79500
000002,Johnny,sneakers,79500
000005,Helen,sandals,1900
000001,Dan,boots,7100
000001,Miguel,boots,1900
000002,Myrtle,boots,1900
000003,George,sandals,7900
000001,George,sandals,79500
000002,Viola,boots,1900
000002,Juan,sandals,7900
000001,Frederick,boots,7100
000003,Joseph,boots,79500
000001,Linda,sneakers,7100
000005,Michael,sandals,5900
000001,William,sandals,7900
000004,Richard,boots,7100
000001,Marilyn,sandals,5900
000005,Ashley,boots,79500
000001,Nicole,boots,7900
000003,Kelly,boots,1900
000004,Shelly,boots,7900
000003,John,sandals,1900
000003,George,sneakers,7900
000001,Daniel,boots,7900
000001,Robert,boots,5900
000002,Tiffany,sneakers,7900
000002,Eleanor,sandals,7100
000001,Maxine,boots,5900
000004,Alice,sneakers,7900
000005,Monica,sneakers,1900
000005,Edward,boots,7100
000004,Kristin,sandals,79500
000003,John,sneakers,1900
000005,John,boots,7100
000002,Diana,boots,1900
000004,Stephen,boots,79500
000002,Wayne,boots,79500
000005,Sophie,boots,1900
000002,Eleanor,sneakers,7900
000004,Melissa,sandals,7100
000004,Jose,sandals,1900
000002,Jeffrey,sandals,7900
000003,Margarita,sandals,1900
000002,Valerie,sandals,1900
000002,Caroline,boots,7900
000003,Michael,sneakers,5900
000001,Michael,sneakers,5900
000004,Christine,boots,7100
000002,Dallas,sandals,7100
000005,Madeline,sneakers,7100
000005,Paul,boots,1900
000004,Jerry,boots,79500
000001,Richard,boots,1900
000004,Timothy,sandals,5900
000002,Tara,sneakers,79500
000003,Levi,boots,79500
000002,Yvette,boots,1900
000003,Kimberly,boots,7100
000005,Albert,sandals,7100
000001,Mary,boots,79500
000005,Frederick,sandals,5900
000002,Rebecca,boots,5900
000001,Florence,boots,5900
000005,Ray,sandals,5900
000003,James,sneakers,7900
000003,Bill,boots,79500
000002,Emily,sneakers,79500
000004,Christine,sneakers,7900
000002,James,boots,7900
000005,Abbie,sandals,5900
000004,Wendy,sneakers,7100
000004,Vanessa,sandals,7100
000005,Danny,sandals,7900
000003,Julia,sneakers,7900
000003,William,sandals,79500
000003,Margaret,sneakers,7100
000002,Eugenia,sandals,1900
000005,Rebecca,sandals,79500
000002,Cary,boots,79500
000001,Jon,sneakers,5900
000003,Jaqueline,boots,7900
000004,Leona,boots,7900
000001,Deborah,sandals,5900
000004,Kimberly,boots,7900
000005,Michael,boots,5900
000001,David,boots,7900
000004,Teresa,sneakers,5900
000003,Donald,boots,1900
000003,Melissa,boots,7900
000001,David,boots,7900
000002,Angie,sandals,7900
000003,Michael,boots,5900
000003,John,boots,1900
000001,Jerry,sandals,5900
000001,Terri,boots,7100
000003,Helen,boots,1900
000005,Margaret,sandals,7900
000004,Kimberly,sneakers,7100
000001,Hunter,sandals,5900
000002,Martha,boots,5900
000003,Karen,boots,5900
000001,Minnie,sandals,7900
000002,Paul,boots,7100
000002,Shirley,boots,7100
000005,Jose,sneakers,5900
000003,Aimee,sandals,79500
000002,Maria,sneakers,1900
000001,Miguel,sandals,1900
000002,Christopher,boots,79500
000004,Matthew,boots,5900
000003,Mary,sandals,7100
000003,Gretta,sandals,7900
000002,Annabelle,sandals,7900
000002,Darrel,sandals,1900
000001,Betty,boots,7900
000005,Mary,boots,5900
000001,Waylon,boots,1900
000005,Barbara,boots,7900
000001,Megan,sandals,79500
000002,Roy,sneakers,7100
000001,Karen,boots,7100
000004,Jeffrey,sandals,1900
000005,Amy,sneakers,7900
000002,Betty,boots,79500
000004,Donna,sneakers,79500
000004,Nellie,boots,1900
000003,Michael,boots,5900
000002,Michael,boots,5900
000003,Theresa,sandals,1900
000003,Gary,boots,7100
000005,Ethel,sandals,7100
000005,Luther,sandals,7100
000002,Crystal,sandals,7100
000003,Chris,sneakers,1900
000005,Viviana,sneakers,1900
000004,Mary,boots,7100
000004,Theresa,boots,1900
000004,William,sandals,7100
000004,Anna,sandals,1900
000004,Alphonse,sandals,7900
000001,Betsy,sandals,1900
000002,Marilyn,sneakers,5900
000003,James,boots,79500
000002,Kimberly,boots,7100
000005,Amanda,sandals,1900
000004,Jean,sandals,1900
000005,Elaine,sneakers,1900
000005,Natalie,sandals,1900
000005,Herb,sandals,7900
000002,Paul,sandals,7900
000001,Katherine,sandals,5900
000003,Kenneth,boots,7100
000003,Tamara,sandals,7900
000004,Alan,sneakers,79500
000001,Donald,boots,7900
000005,Clayton,sneakers,5900
000001,Eugene,sandals,5900
000002,Shirley,boots,5900
000005,Damon,boots,7100
000004,Lydia,sandals,5900
000002,Nikki,sandals,1900
000001,Ginger,boots,1900
000004,Alexis,boots,7900
000003,Charles,sneakers,1900
000005,Robert,sandals,5900
000001,Ingrid,sandals,5900
000002,Robert,boots,79500
000001,Sharon,sneakers,7100
000003,Nicholas,sandals,79500
000003,Vern,boots,7100
000001,John,boots,7900
000003,Linda,sandals,5900
000002,Patricia,boots,79500
000003,Rebecca,sandals,1900
000001,Richard,sandals,7100
000003,Joseph,boots,7100
000001,Salvador,sneakers,7100
000001,Harvey,sneakers,7900
000003,Ernest,boots,79500
000005,Lisa,sandals,7100
000005,Daniel,boots,7900
000002,Carl,boots,1900
000005,Wanda,boots,1900
000004,Willa,sneakers,1900
000002,Emily,sneakers,7900
000001,Charlotte,boots,5900
000004,Robert,boots,1900
000001,Bruce,sandals,79500
000003,Kerry,sandals,7100
000005,Peter,sandals,5900
000001,Lilia,sandals,79500
000002,Richard,sneakers,5900
000001,Jessica,sandals,1900
000005,Stanley,boots,7900
000003,Fred,sandals,1900
000005,Charles,sandals,7100
000001,Kristen,boots,79500
000005,Timothy,boots,5900
000004,Danielle,sandals,79500
000003,Jean,sneakers,1900
000003,Nathaniel,sandals,1900
000005,Mattie,sneakers,79500
000001,Hope,sneakers,5900
000001,Sandra,sandals,1900
000003,Laverne,sneakers,5900
000005,Nancy,boots,7900
000003,Victor,sandals,5900
000003,Henry,boots,1900
000003,Archie,sandals,7100
000004,Lee,sandals,79500
000003,Michael,boots,1900
000003,Meredith,sneakers,1900
000005,Christine,sandals,79500
000002,Jonathan,sandals,5900
000004,Brenda,sneakers,5900
000003,Chris,boots,79500
000005,Patricia,boots,79500
000005,Larry,sandals,1900
000004,Kathryn,sandals,7900
000001,Mary,sandals,79500
000005,Michael,sandals,1900
000005,Evelyn,sandals,5900
000005,Camila,sandals,5900
000005,Patricia,sandals,79500
000001,Lionel,sandals,79500
000001,Karolyn,sandals,1900
000004,Mary,sandals,7100
000004,Calvin,sandals,7100
000004,Joseph,boots,1900
000005,Mark,sandals,79500
000001,Tara,sandals,7100
000002,Martha,sandals,79500
000003,Carol,sandals,7100
000005,Anna,sandals,79500
000001,Micheal,boots,1900
000005,Joseph,sandals,5900
000001,Barbara,boots,7900
000001,Anastasia,boots,5900
000001,Charles,boots,7100
000002,Harold,sandals,7900
000005,Christopher,sneakers,79500
000005,Elsie,sandals,79500
000002,Michael,boots,79500
000003,Donald,sandals,5900
000005,Eric,sandals,79500
000003,Jessica,boots,7900
000004,Jess,boots,79500
000004,Gus,boots,1900
000002,Daniel,sneakers,5900
000004,Jonathan,sandals,7900
000004,Patricia,boots,1900
000003,Lisa,sneakers,7100
000005,Evelyn,boots,7100
000002,David,sandals,7100
000001,Vickie,boots,5900
000005,Randy,sandals,5900
000005,Michael,sandals,5900
000005,Adam,sandals,1900
000003,John,boots,7900
000002,Stephen,sandals,5900
000002,Rosemarie,sneakers,5900
000003,Dorothy,boots,1900
000005,James,sandals,79500
000005,Frankie,boots,7900
000005,Wynona,boots,7900
000003,Ralph,sneakers,7100
000005,Matthew,sandals,7100
000001,Margaret,sandals,1900
000005,Brandon,sneakers,79500
000004,Benjamin,sneakers,5900
000005,Anna,sneakers,79500
000001,William,boots,7900
000001,Lee,sandals,1900
000001,Nina,boots,5900
000002,Richard,sandals,1900
000002,Tana,sandals,79500
000005,Sharlene,sandals,5900
000005,James,sneakers,79500
000001,Mary,boots,7900
000005,Violet,sandals,1900
000005,Dorothy,boots,7100
000003,Rose,boots,5900
000005,Tiffany,boots,5900
000003,Jim,sandals,1900
000003,James,boots,7900
000004,Amy,sneakers,7100
000002,William,sandals,7100
000003,Jennifer,sneakers,79500
000001,Arlene,sandals,1900
000001,Barbara,boots,1900
000004,Connie,sandals,1900
000004,Wendy,sandals,1900
000005,Ruth,boots,79500
000005,Philip,sneakers,1900
000003,Stephanie,sandals,1900
000001,Luisa,sandals,5900
000002,Evelyn,sandals,7100
000001,Martha,sandals,7900
000005,Paul,boots,1900
000001,Christine,sandals,7100
000002,Pamela,sandals,7100
000002,Iris,sandals,7100
000003,Ralph,sneakers,7900
000005,Erica,boots,1900
000005,John,sneakers,7900
000005,Yang,sneakers,5900
000003,Margaret,boots,7900
000002,Gloria,boots,7900
000005,James,sandals,7100
000003,Shirley,boots,1900
000002,Adam,sneakers,1900
000001,Anna,sandals,7900
000005,Alexander,sandals,1900
000001,Belinda,sandals,79500
000005,Virginia,sandals,7100
000005,Ashley,sneakers,7900
000002,Rita,boots,7900
000002,Irene,sandals,7900
000002,Rachel,sneakers,7100
000005,Clinton,boots,7900
000001,Morris,sneakers,1900
000005,Kasie,sneakers,1900
000002,Teresa,sandals,1900
000002,Lisa,sneakers,7900
000002,Chad,boots,79500
000005,Edward,boots,5900
000004,Marie,sandals,7900
000003,Carlos,boots,7900
000005,Ryan,boots,7100
000001,Mary,sandals,79500
000004,Patrick,boots,1900
000004,Elizabeth,sandals,79500
000002,Michael,boots,5900
000004,Thersa,sandals,7100
000004,Constance,boots,5900
000004,Jennifer,sandals,7100
000004,Alicia,sneakers,7100
000002,Gary,boots,79500
000004,Kenneth,boots,1900
000003,Francis,boots,7900
000001,Judy,sandals,79500
000002,David,boots,5900
000004,Norma,sneakers,7100
000005,Jeffrey,sandals,7100
000004,Daniel,sandals,7100
000003,Valeria,boots,7900
000002,Amber,sandals,7900
000003,Patrick,sandals,79500
000005,Milissa,boots,1900
000003,Norman,boots,5900
000001,Perry,sneakers,79500
000005,Marvin,sandals,7900
000001,Beatrice,sneakers,79500
000002,Carmen,sneakers,7100
000003,Tracey,sandals,7100
000003,Linda,sandals,79500
000002,Douglas,boots,7900
000002,Bobby,sandals,5900
000002,Melody,sneakers,5900
000005,Kevin,sandals,1900
000001,Edwin,sandals,1900
000002,Marty,sandals,1900
000003,Dorothy,boots,7900
000005,Debra,sandals,7900
000001,Walter,sandals,7100
000003,Maricela,sandals,5900
000002,Joseph,boots,7100
000005,Robert,boots,7100
000002,Phillip,sandals,7900
000001,Miguel,boots,7100
000001,David,sneakers,5900
000001,Cheryl,sandals,79500
000004,Leonard,sandals,7900
000001,Frank,sandals,7900
000004,Ricardo,sneakers,1900
000004,Minnie,boots,7100
000002,Marian,boots,5900
000001,Donald,sandals,5900
000002,Christine,sandals,5900
000001,Dora,boots,79500
000002,Terrence,sandals,7100
000005,Claudia,sandals,79500
000001,Kristin,sneakers,79500
000005,Evelyn,boots,7900
000004,Jonathan,sneakers,7900
000003,Mary,sandals,1900
000003,Hilda,sandals,79500
000002,Scott,sandals,7100
000001,Mary,boots,7900
000004,Cheryl,boots,79500
000004,Robert,sandals,5900
000001,Kevin,boots,1900
000001,Evan,sandals,7900
000005,Michael,sandals,5900
000001,Melissa,sneakers,7100
000002,Jennifer,sneakers,1900
000004,Mary,sandals,79500
000002,Rosanna,boots,7100
000005,Jerrold,sandals,79500
000004,Lisa,sandals,79500
000001,Jennifer,boots,7900
000005,Warren,sandals,7900
000002,Kelly,sandals,7100
000002,David,boots,1900
000001,Kimberly,sandals,5900
000002,Loren,boots,7900
000005,Brenda,boots,7100
000003,Sabrina,sneakers,7100
000001,Kathleen,sandals,79500
000004,Robert,boots,5900
000001,Dexter,boots,5900
000004,Magdalena,boots,7900
000003,Joyce,sneakers,79500
000001,Kenneth,sneakers,5900
000004,Ronald,sandals,7900
000002,Adam,sandals,79500
000002,Lucille,sandals,7900
000004,Marlon,sandals,1900
000004,Amy,sneakers,7100
000002,Robert,sandals,1900
000003,Stephanie,boots,79500
000005,Ollie,sandals,7100
000002,Kim,sandals,79500
000001,Allison,boots,7100
000002,Karen,sandals,5900
000005,Julius,sandals,1900
000002,Tammy,sneakers,7900
000003,Russell,boots,5900
000004,Holly,boots,5900
000004,Paul,sandals,1900
000001,Carl,boots,79500
000003,Ryan,boots,7900
000001,Otis,boots,7100
000003,Jason,sneakers,7900
000002,Anthony,boots,7100
000004,Charles,sandals,7100
000003,Ken,sneakers,7900
000002,Juan,sneakers,1900
000002,Donald,sandals,7100
000003,Brenda,boots,7900
000003,Jerome,sneakers,1900
000001,Maureen,boots,79500
000002,Alexander,sneakers,5900
000002,Brian,sandals,7100
000004,Roselyn,sandals,7900
000004,Norma,sneakers,7900
000001,Elizabeth,boots,1900
000003,Monica,sandals,7100
000005,Gordon,boots,1900
000003,Sharon,sneakers,1900
000002,Michael,boots,7900
000002,Sarah,boots,7900
000003,Paul,sneakers,5900
000005,Phillip,sneakers,1900
000003,Chester,sneakers,79500
000004,Steven,sneakers,79500
000005,Harold,boots,7900
000004,Irene,sandals,7900
000001,Harold,sneakers,7100
000005,William,sandals,7100
000002,Thomas,boots,1900
000001,Tonya,sandals,5900
000001,Diane,sneakers,7900
000004,Willie,boots,5900
000004,Donald,sneakers,79500
000002,Amy,sneakers,7100
000002,Mark,sandals,7900
000004,Daphne,sandals,1900
000002,Wendy,boots,1900
000001,Eddie,sneakers,7900
000001,Tony,sneakers,7900
000002,Karren,sandals,79500
000001,Sandra,boots,7100
000001,Harold,boots,7900
000005,Tommy,sneakers,79500
000003,Matthew,sneakers,5900
000005,Donald,sandals,5900
000001,Dennis,boots,79500
000005,Lucy,boots,5900
000003,Edward,boots,7100
000001,Andrea,sandals,79500
000004,Latonya,sandals,7900
000004,John,sandals,7100
000003,Clifford,sneakers,7100
000001,Carmen,sneakers,5900
000005,Eva,sandals,7900
000002,Robert,boots,1900
000001,Gary,sandals,5900
000002,Shirley,boots,7100
000001,Irene,boots,79500
000004,Phoebe,boots,7100
000004,Floyd,boots,7100
000002,Meredith,sandals,79500
000002,Thomas,boots,7100
000005,James,boots,1900
000003,Eddie,sneakers,79500
000002,Douglas,sandals,5900
000001,Carolyn,sandals,1900
000003,George,boots,7900
000004,Jamie,sandals,7100
000003,Alonzo,boots,79500
000001,Kenneth,boots,7900
000001,Alejandro,sandals,7100
000002,James,boots,79500
000005,Richard,sneakers,7900
000002,Al,sneakers,7900
000005,Lorraine,sandals,1900
000005,Rosalie,sandals,79500
000003,Cecil,boots,7100
000003,Lois,sneakers,7100
000002,Javier,sandals,5900
000004,Christopher,sandals,7100
000005,Elaine,boots,7900
000004,William,sandals,5900
000002,Patsy,boots,5900
000004,Sylvia,sandals,79500
000002,Earnest,sandals,7900
000005,Frederick,sneakers,5900
000001,Bill,sandals,7900
000004,Jason,sandals,5900
000001,Clarence,sneakers,7900
000004,Julie,sandals,79500
000002,Phyllis,sneakers,5900
000005,Timothy,boots,7900
000001,Jennifer,boots,1900
000004,Rosemary,boots,1900
000003,Leonila,boots,79500
000002,Dan,sandals,1900
000002,Robert,boots,7900
000004,Kelly,sneakers,79500
000003,Ofelia,sandals,79500
000005,Donald,sandals,7100
000001,Ada,sandals,1900
000003,Johnny,sneakers,7100
000002,Jesse,boots,7100
000005,Alba,boots,1900
000005,Daniel,sandals,7100
000005,Louis,boots,1900
000004,Drucilla,sandals,7900
000005,Philip,sandals,1900
000003,Erika,sandals,5900
000001,John,sneakers,79500
000005,Kenneth,boots,1900
000003,Eric,sandals,7100
000002,Kennith,sandals,5900
000005,Sheryl,boots,7100
000005,Rosanne,sneakers,1900
000001,Bernarda,sneakers,7900
000004,Luz,sneakers,7900
000003,Joe,sandals,79500
000003,Michael,sneakers,7100
000003,Thelma,sneakers,5900
000002,Charlene,boots,79500
000004,Danny,boots,7900
000004,Pamela,sneakers,5900
000002,Antonio,boots,7900
000002,Gloria,sandals,7100
000004,Omar,boots,5900
000004,Thomas,boots,1900
000005,Sharon,boots,7900
000001,Denise,sandals,79500
000002,Emily,boots,1900
000002,Allen,boots,1900
000002,Robert,sneakers,7900
000004,Colleen,sneakers,7100
000003,John,sandals,7100
000002,Roy,boots,5900
000004,Sean,boots,7100
000001,Andrew,sandals,7100
000002,Shawn,sneakers,79500
000003,Chad,sneakers,1900
000002,Reuben,sandals,5900
000003,Bonnie,sandals,7100
000005,Antonia,boots,7100
000001,Guy,sandals,5900
000002,Maria,boots,5900
000005,Hattie,boots,5900
000004,Rita,boots,79500
000003,Barbara,sneakers,7100
000003,Rita,sandals,79500
000002,Marsha,sandals,7100
000005,Joan,sandals,79500
000005,Erwin,sandals,7100
000002,Jesus,sandals,79500
000005,Vickie,sandals,5900
000002,Kurt,boots,7100
000004,Mary,sneakers,5900
000005,Lynn,sandals,1900
000001,Laura,sandals,1900
000003,Thaddeus,sandals,79500
000001,Patrick,sneakers,1900
000001,Mary,sandals,7100
000004,Peggy,boots,7900
000004,Blake,boots,5900
000002,William,boots,7900
000005,Patti,boots,1900
000005,Wanda,boots,7900
000003,Lura,sneakers,7900
000002,Carmen,boots,79500
000005,Grace,sandals,7100
000001,Sandra,sandals,79500
000005,Joanna,sandals,7100
000002,Allison,boots,1900
000004,Mamie,sneakers,5900
000001,Gertrude,boots,7900
000002,Mary,boots,79500
000003,John,sandals,1900
000003,Barry,boots,7900
000001,Mabel,boots,1900
000004,Dustin,sandals,1900
000001,Joe,sandals,79500
000001,Daniel,sandals,7100
000004,Lucille,boots,7100
000003,Elizabeth,sandals,1900
000003,Glen,boots,7100
000004,Marsha,sandals,7900
000001,Neal,sandals,7100
000005,Nicholas,boots,5900
000001,Lori,boots,5900
000002,Albert,sandals,1900
000004,Jeffery,sandals,7900
000005,Jim,boots,5900
000002,Donald,sneakers,7900
000004,Clyde,sandals,7900
000001,Rachel,sandals,1900
000005,Steve,sandals,7100
000004,Ashley,sandals,1900
000003,John,boots,5900
000005,Inez,sandals,1900
000001,Jessica,sandals,1900
000001,Daniel,sneakers,5900
000003,Jorge,sneakers,7900
000005,Orval,sandals,79500
000002,Judith,sneakers,7100
000001,Joseph,boots,7900
000005,Joel,sandals,79500
000003,Timothy,sandals,1900
000003,John,sandals,7100
000002,Enrique,boots,79500
000003,Tiffany,boots,5900
000001,John,boots,7900
000003,Cari,sneakers,7900
000005,Don,sneakers,5900
000003,Terry,boots,7900
000003,Ryan,boots,7900
000003,Jim,sneakers,5900
000002,Marilyn,sandals,1900
000002,Doreen,boots,5900
000002,Theresa,sandals,7100
000001,Lucille,sneakers,7900
000001,Orville,sneakers,79500
000003,Teresa,sandals,7100
000003,Eric,sandals,7100
000003,Destiny,boots,5900
000002,Steven,sandals,5900
000004,Janet,boots,7100
000003,Christopher,sandals,5900
000003,Beatrice,sneakers,79500
000005,Milton,boots,1900
000003,Leonard,boots,79500
000001,Stephen,boots,79500
000002,Xavier,sandals,1900
000003,Gregory,boots,5900
000002,Kayla,boots,5900
000005,Joshua,boots,79500
000005,Steven,sandals,7100
000003,Joseph,boots,7100
000005,William,boots,7100
000005,Dotty,sandals,7100
000004,Andrew,sandals,7900
000003,Judith,boots,7100
000004,Juan,sandals,1900
000001,Javier,sandals,1900
000005,Theodore,boots,7100
000004,Lottie,boots,5900
000002,Charles,sandals,1900
000004,Eva,boots,5900
000004,Randolph,sandals,79500
000004,Chris,boots,7900
000001,Eleanor,sandals,7100
000004,Cara,boots,7900
000003,Julie,boots,7900
000003,Andrea,boots,7900
000002,Howard,sandals,1900
000003,Juanita,boots,1900
000002,Louise,boots,79500
000002,Jessica,sandals,79500
000005,Juan,sandals,7900
000005,Lynda,boots,79500
000003,Mary,boots,1900
000004,Luisa,boots,5900
000005,Myrta,sneakers,5900
000001,Juan,sandals,7100
000001,Ronald,boots,7900
000002,Charlotte,boots,79500
000002,Alva,sneakers,79500
000004,Harold,boots,79500
000002,Eleanor,sandals,79500
000002,Clair,sneakers,1900
000004,Raphael,sandals,1900
000003,Roxanne,sandals,7900
000003,Jim,sneakers,7100
000003,Marilyn,boots,5900
000004,Robert,boots,79500
000003,Timothy,sandals,1900
000002,Jeffery,boots,79500
000003,Sharon,sneakers,7100
000003,Sonia,sneakers,7900
000002,Joseph,boots,1900
000004,John,sandals,7100
000001,Jocelyn,boots,7900
000002,Verna,boots,5900
000005,Ruby,sandals,5900
000002,David,boots,79500
000001,Judith,boots,79500
000002,Julia,boots,7900
000004,June,sneakers,79500
000003,Wm,boots,7900
000004,Margaret,boots,79500
000001,James,sneakers,7900
000001,Steve,sandals,7900
000002,Lisa,sandals,7100
000005,Evelyn,boots,79500
000003,Mildred,sandals,7900
000003,Amelia,boots,7900
000005,Amanda,boots,1900
000004,Patricia,sneakers,79500
000004,Ramon,sneakers,5900
000005,Anthony,sneakers,1900
000003,Ricky,sandals,1900
000003,Andre,boots,5900
000005,Brandon,sandals,7100
000001,Stephen,sneakers,1900
000004,Jessica,sneakers,7900
000001,Anastasia,boots,1900
000003,Amelia,boots,5900
000002,Andy,sneakers,1900
000004,Leon,boots,1900
000003,Christopher,boots,79500
000004,Charlie,sneakers,7900
000004,Richard,sneakers,5900
000001,Tiffany,sneakers,1900
000005,Peter,sandals,1900
000003,Bret,sandals,7900
000005,Kathleen,sandals,7100
000005,Lee,boots,7900
000005,Gregory,sandals,1900
000005,Martin,boots,5900
000002,Trevor,sandals,79500
000005,Brenda,boots,1900
000004,Michael,sandals,7900
000003,Virginia,sneakers,79500
000004,Donna,boots,1900
000004,Sarah,sneakers,7900
000004,Mary,boots,1900
000001,Linda,sandals,7900
000003,Lamar,sandals,5900
000004,Judith,boots,1900
000003,Pamela,sandals,79500
000003,Cleta,sandals,7900
000002,Elizabeth,sneakers,7100
000004,Kathleen,sneakers,1900
000004,Ming,boots,5900
000002,Mittie,boots,79500
000005,Karen,sneakers,7100
000004,Rickey,boots,7900
000004,Christian,sandals,1900
000004,Daniel,sandals,7100
000001,Christopher,sandals,79500
000004,Mike,boots,79500
000004,David,sneakers,7900
000004,Evelyn,boots,5900
000002,Christopher,sandals,79500
000002,Joyce,sneakers,7900
000001,Willie,boots,7100
000004,Lucille,sandals,5900
000002,Rhonda,boots,7900
000004,Latanya,boots,7900
000002,Clarence,boots,79500
000003,Sharon,sandals,1900
000002,Tim,sneakers,7100
000003,Richie,boots,7100
000001,Blake,boots,1900
000002,Juan,boots,1900
000005,Jerry,boots,7900
000005,John,sneakers,5900
000002,John,sandals,7100
000002,Reginald,sandals,5900
000004,Jeffrey,sandals,5900
000004,Patricia,boots,7100
000003,Gordon,sandals,5900
000005,Marina,sandals,7900
000005,Michael,sneakers,7100
000005,Edward,sandals,7100
000001,George,sneakers,1900
000003,Glenda,sneakers,5900
000005,Eulalia,boots,7100
000004,Aaron,sandals,7900
000004,Janice,boots,5900
000002,Evelyn,sandals,5900
000003,Sandra,boots,7100
000004,Jason,sandals,1900
000005,Tonya,sneakers,79500
000003,Arthur,sandals,1900
000001,Jimmy,sandals,7900
000002,Janet,sneakers,7100
000002,Jennie,boots,7100
000005,Donald,boots,5900
000003,Debbi,sandals,79500
000003,Michelle,boots,7100
000004,Luz,sandals,7900
000005,Kellie,sneakers,1900
000002,Ruben,boots,7900
000004,Brian,sneakers,7900
000005,Paul,boots,1900
000004,Betty,sneakers,7900
000001,Rosalba,sandals,79500
000002,Clarice,boots,7100
000005,Irmgard,sandals,7100
000001,Allen,sneakers,7100
000002,Mary,sandals,79500
000001,Maurice,boots,7100
000001,Dessie,sandals,1900
000003,Pablo,sandals,7900
000004,Kerri,boots,5900
000002,Jennifer,boots,7900
000003,Lillian,sneakers,5900
000001,Christine,sandals,7100
000003,Maragret,boots,5900
000005,Ralph,boots,7100
000001,James,boots,1900
000001,Lauren,sneakers,7100
000001,Betty,sneakers,7900
000005,Billy,boots,79500
000005,Robert,sandals,7100
000005,Thomas,boots,79500
000003,Mark,sandals,79500
000005,Brenda,boots,79500
000004,Viola,boots,79500
000001,Francis,sandals,7100
000005,Bryan,boots,7100
000004,Michael,boots,7100
000004,Jessica,boots,7900
000003,Samuel,boots,1900
000003,Jason,sandals,5900
000002,Maria,boots,1900
000005,Levi,boots,7100
000002,Jason,sandals,7100
000003,David,boots,7900
000001,Susan,sandals,1900
000003,Dennis,sandals,79500
000003,Tiffany,sandals,5900
000005,Jeanne,sandals,7100
000002,Tanya,sandals,5900
000005,Edward,boots,1900
000001,Ernest,boots,5900
000001,Charlie,boots,7900
000004,Leslie,boots,1900
000002,Jennifer,sneakers,7100
000001,Maida,sandals,5900
000004,Alana,sandals,7900
000002,Jane,boots,7900
000003,Judy,sneakers,5900
000003,Cicely,sandals,7100
000003,Rick,sneakers,7100
000003,Candice,sneakers,1900
000001,James,boots,7900
000005,Robin,boots,1900
000004,Angela,sneakers,1900
000002,Donn,boots,7100
000003,Ronald,boots,7100
000002,Bill,sandals,1900
000005,Albert,sandals,7900
000002,Betty,sneakers,7900
000001,Jose,boots,7100
000004,Josefina,sneakers,1900
000005,Kenneth,boots,5900
000004,Richard,sandals,7900
000005,Peggy,sandals,7100
000002,Richard,sandals,1900
000005,Murray,sandals,5900
000001,Effie,sandals,1900
000005,Heather,sandals,1900
000005,Betty,sandals,1900
000004,Lucille,sneakers,1900
000001,Brian,boots,79500
000003,Michelle,boots,7100
000005,Regina,sandals,5900
000001,Julia,boots,7900
000004,Eva,sneakers,79500
000004,Patrick,boots,7100
000003,John,sneakers,7900
000003,Karen,sandals,5900
000003,Ellen,boots,7100
000002,Calvin,sandals,7100
000002,Gwendolyn,boots,79500
000003,Jennifer,sandals,7900
000005,Javier,sneakers,79500
000004,Francisco,boots,7100
000002,Paul,sandals,79500
000002,Goldie,sandals,79500
000004,Lucille,boots,5900
000004,Bobbi,boots,7100
000001,Janice,sandals,1900
000003,William,sandals,79500
000001,Pedro,sneakers,7900
000004,Lois,sandals,7100
000002,Eva,boots,7900
000002,David,boots,79500
000005,Ruben,sandals,79500
000002,Loretta,boots,1900
000004,Barbara,sneakers,7100
000003,Kevin,sandals,7100
000005,Angela,sneakers,79500
000002,Christopher,sandals,79500
000005,Eleanor,boots,79500
000003,James,sneakers,1900
000004,Theresa,sneakers,79500
000005,Julie,boots,1900
000003,Myrtis,sandals,5900
000001,Brent,sandals,7100
000002,Glenda,boots,7900
000002,Marshall,sandals,7100
000002,Bobby,sandals,7100
000002,Juana,sandals,7900
000005,Robert,boots,5900
000005,Kate,sandals,7100
000004,Gloria,sandals,7100
000005,Marjorie,sneakers,7900
000001,Anne,boots,79500
000001,Michael,boots,7100
000004,Steven,boots,5900
000001,Roberta,sneakers,79500
000001,Homer,sandals,79500
000003,Mark,sandals,5900
000005,Lorenzo,boots,5900
000001,Emma,sneakers,1900
000004,Carmen,boots,1900
000004,Kandra,sandals,5900
000003,Hans,sneakers,5900
000003,Robert,boots,1900
000001,Alpha,sandals,7900
000003,Lemuel,sneakers,1900
000001,Tracy,boots,1900
000001,Esther,sandals,79500
000002,Karen,sandals,7100
000004,Jeffrey,sandals,1900
000001,Maureen,sandals,79500
000003,Lori,boots,1900
000004,Jeffry,sneakers,79500
000001,Jessica,sneakers,79500
000003,Tonita,sneakers,5900
000001,Margarita,boots,1900
000001,Mary,sneakers,1900
000002,Adrianne,sandals,7900
000003,Margaret,sneakers,79500
000003,Otis,sneakers,5900
000002,Diane,sandals,79500
000004,Janelle,sneakers,1900
000003,Hannah,sneakers,1900
000005,Donald,boots,5900
000005,Melissa,sandals,79500
000002,Nancy,boots,1900
000004,Julia,sandals,5900
000003,Wesley,sandals,7100
000002,Victoria,sandals,1900
000003,Cynthia,boots,7900
000004,Rudolf,boots,1900
